time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
745200	888.0	481.2845312286693	19999.8	23726.603291663978	341.4	177.99280884350358	21229.2	23887.031221145924	637.8	11.6	1878.4	10.594338110519223	13727.6	197.54756389285086	3189	637.8	620	652	11.6	68638	13727.6	13449	13930	197.54756389285086	9392	1878.4	1866	1896	10.594338110519223	9	569	40
748800	865.8	256.983579241943	26666.4	16629.422089778105	427.2	93.73451872176013	27959.4	16893.716566818563	640.2	11.461239025515521	1886.2	11.720068259186888	13870.0	209.53758612716717	3201	640.2	622	653	11.461239025515521	69350	13870.0	13614	14106	209.53758612716717	9431	1886.2	1871	1903	11.720068259186888	12	712	39
752400	1332.0	70.20256405573802	46666.2	17777.600000000002	400.8	101.01762222503558	48399.0	17714.89269513084	644.4	10.669582934679312	1898.2	12.08966500776593	14003.6	180.84756011624816	3222	644.4	626	655	10.669582934679312	70018	14003.6	13770	14197	180.84756011624816	9491	1898.2	1882	1915	12.08966500776593	21	668	60
756000	976.8	393.3850022560596	24444.2	19116.087208422123	341.4	246.2150279735175	25762.4	19474.98262489597	646.6	9.32952303175248	1907.0	14.642404174178502	14117.4	141.29486897973328	3233	646.6	631	657	9.32952303175248	70587	14117.4	13907	14287	141.29486897973328	9535	1907.0	1888	1929	14.642404174178502	11	569	44
759600	932.4	193.5351130932059	39999.6	20607.835020690552	397.8	74.61742423857848	41329.8	20798.007014134793	650.2	9.064215354899728	1915.4	13.184839779079608	14250.0	130.15836507885308	3251	650.2	636	661	9.064215354899728	71250	14250.0	14048	14381	130.15836507885308	9577	1915.4	1898	1936	13.184839779079608	18	663	42
763200	1354.2	332.259175945526	46666.2	19116.087208422126	406.2	205.87607923214392	48426.6	18877.9744315962	654.4	9.350935782048767	1927.6	14.178857499812882	14385.4	113.2688836353568	3272	654.4	638	664	9.350935782048767	71927	14385.4	14217	14535	113.2688836353568	9638	1927.6	1909	1951	14.178857499812882	21	677	61
766800	865.8	256.983579241943	24444.2	17777.6	370.8	52.08608259410569	25680.8	18030.15810690522	656.6	10.209799214480174	1935.4	13.807244475274565	14509.0	102.98543586352393	3283	656.6	639	669	10.209799214480174	72545	14509.0	14352	14627	102.98543586352393	9677	1935.4	1915	1956	13.807244475274565	11	618	39
770400	910.2	147.25814069177974	33333.0	15713.326891527458	301.2	189.931987827222	34544.4	15728.351326188005	659.6	9.562426470305535	1943.6	14.60958589419974	14609.4	126.58056722893922	3298	659.6	644	671	9.562426470305535	73047	14609.4	14440	14740	126.58056722893922	9718	1943.6	1921	1965	14.60958589419974	15	502	41
774000	954.6	150.56772562538094	26666.4	13333.2	378.0	208.2786594925174	27999.0	13510.883390807576	662.0	9.2951600308978	1952.2	15.509996776273034	14735.4	190.19106182993983	3310	662.0	647	672	9.2951600308978	73677	14735.4	14492	14914	190.19106182993983	9761	1952.2	1927	1974	15.509996776273034	12	630	43
777600	1087.8	339.59469960527946	26666.4	11331.041163105885	555.0	112.6978260659894	28309.2	11618.590592666564	664.4	9.436100889668358	1962.0	16.012495120998476	14920.4	209.75662087285826	3322	664.4	650	676	9.436100889668358	74602	14920.4	14646	15110	209.75662087285826	9810	1962.0	1935	1985	16.012495120998476	12	925	49
781200	799.2	237.03113719509508	22222.0	12171.490672879801	339.0	93.85733855165509	23360.2	12358.317642786173	666.4	10.09158064923429	1969.2	15.484185480676725	15033.4	188.8614306839806	3332	666.4	651	680	10.09158064923429	75167	15033.4	14763	15198	188.8614306839806	9846	1969.2	1942	1989	15.484185480676725	10	565	36
784800	1043.4	412.9438702777897	37777.4	11331.041163105887	399.6	172.5393868077663	39220.4	11654.32700073239	669.8	9.346657156438338	1978.6	17.165080832900262	15166.6	144.0772015275144	3349	669.8	656	683	9.346657156438338	75833	15166.6	14988	15329	144.0772015275144	9893	1978.6	1951	2001	17.165080832900262	17	666	47
788400	777.0	306.00588229640294	31110.8	14740.40721825554	477.0	131.49448657643407	32364.8	14995.116023559138	672.6	10.209799214480174	1985.6	16.930445948054647	15325.6	117.55611426038206	3363	672.6	658	686	10.209799214480174	76628	15325.6	15159	15430	117.55611426038206	9928	1985.6	1956	2006	16.930445948054647	14	795	35
792000	954.6	180.35365258291833	28888.6	15071.693688500973	366.0	199.28672810802027	30209.2	14973.924380736	675.2	9.495261976375375	1994.2	15.816447135814034	15447.6	99.35914653417672	3376	675.2	661	686	9.495261976375375	77238	15447.6	15298	15595	99.35914653417672	9971	1994.2	1967	2013	15.816447135814034	13	610	43
795600	777.0	232.83556429377364	35555.2	17777.600000000002	329.4	87.55478285051024	36661.6	17921.747890203118	678.4	10.744300814850634	2001.2	14.510685717773644	15557.4	82.94962326617282	3392	678.4	662	689	10.744300814850634	77787	15557.4	15445	15670	82.94962326617282	10006	2001.2	1975	2016	14.510685717773644	16	549	35
799200	799.2	309.2102197534874	31110.8	16329.768319238334	345.6	211.54914322681623	32255.6	16683.234154084155	681.2	10.533755265810953	2008.4	16.107141273360707	15672.6	117.17781359967425	3406	681.2	664	691	10.533755265810953	78363	15672.6	15529	15804	117.17781359967425	10042	2008.4	1980	2022	16.107141273360707	14	576	36
802800	999.0	313.9554108468271	28888.6	8888.800000000001	434.4	125.77694542323724	30322.0	8918.005315091486	683.8	9.744742172063868	2017.4	16.267759526130202	15817.4	155.0181924807537	3419	683.8	668	693	9.744742172063868	79087	15817.4	15600	15975	155.0181924807537	10087	2017.4	1988	2032	16.267759526130202	13	724	45
806400	932.4	286.0269917332978	31110.8	23726.603291663978	501.6	109.3153237199616	32544.8	23950.37947423798	686.6	9.748846085563152	2025.8	18.33466661818534	15984.6	182.8404769190892	3433	686.6	672	696	9.748846085563152	79923	15984.6	15759	16148	182.8404769190892	10129	2025.8	1994	2042	18.33466661818534	14	836	42
810000	1221.0	378.05237732356613	35555.2	14740.40721825554	455.4	88.73916835310098	37231.6	15065.32455143267	689.8	8.997777503361595	2036.8	19.208331525668747	16136.4	176.3049630611685	3449	689.8	677	699	8.997777503361595	80682	16136.4	15898	16324	176.3049630611685	10184	2036.8	2003	2058	19.208331525668747	16	759	55
813600	976.8	247.20873770965298	35555.2	14740.40721825554	405.0	129.57777587225365	36937.0	14795.204506866407	693.0	8.48528137423857	2045.6	17.681628884240276	16271.4	142.34690021212265	3465	693.0	680	702	8.48528137423857	81357	16271.4	16089	16445	142.34690021212265	10228	2045.6	2016	2066	17.681628884240276	16	675	44
817200	1043.4	341.04287120536617	35555.2	4444.400000000001	399.6	177.02948906891191	36998.2	4360.255102628744	696.2	8.182909018191515	2055.0	18.286607121059937	16404.6	139.91082874459718	3481	696.2	684	705	8.182909018191515	82023	16404.6	16195	16551	139.91082874459718	10275	2055.0	2024	2074	18.286607121059937	16	666	47
820800	1265.4	381.9432418566926	37777.4	24944.133134667158	378.6	54.14646802885669	39421.4	25317.673760438574	699.6	9.951884243699782	2066.4	19.80504986108341	16530.8	138.7348550292968	3498	699.6	685	710	9.951884243699782	82654	16530.8	16329	16705	138.7348550292968	10332	2066.4	2032	2090	19.80504986108341	17	631	57
824400	910.2	284.2987161420185	31110.8	17777.6	436.8	173.37404650062246	32457.8	17801.31323694968	702.4	9.264987857520374	2074.6	21.68501786948768	16676.4	101.35995264402997	3512	702.4	690	713	9.264987857520374	83382	16676.4	16551	16770	101.35995264402997	10373	2074.6	2038	2100	21.68501786948768	14	728	41
828000	1154.4	150.56772562538097	57777.2	10886.512212825557	332.4	173.71424812029667	59264.0	10937.043787056902	707.6	8.546344247688598	2085.0	21.990907211845535	16787.2	130.18663525876994	3538	707.6	697	718	8.546344247688598	83936	16787.2	16618	16956	130.18663525876994	10425	2085.0	2047	2110	21.990907211845535	26	554	52
831600	888.0	336.67966971588885	24444.2	8314.711044889053	376.8	127.47140855893922	25709.0	8058.132215346184	709.8	9.19565114605812	2093.0	22.009089031579656	16912.8	143.01804082003082	3549	709.8	699	721	9.19565114605812	84564	16912.8	16751	17129	143.01804082003082	10465	2093.0	2056	2115	22.009089031579656	11	628	40
