time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
90000	0.0	0.0	4444.4	8888.8	363.0	322.5076743272941	4807.4	9016.730085790523	21.0	4.427188724235731	1052.8	19.072493282211425	1789.2	163.0440431294563	105	21.0	15	28	4.427188724235731	8946	1789.2	1599	2081	163.0440431294563	5264	1052.8	1036	1084	19.072493282211425	2	605	0
93600	0.0	0.0	4444.4	8888.8	620.4	469.86321413790205	5064.8	8621.499438032806	21.4	4.223742416388575	1052.8	19.072493282211425	1996.0	294.9969491367665	107	21.4	15	28	4.223742416388575	9980	1996.0	1609	2427	294.9969491367665	5264	1052.8	1036	1084	19.072493282211425	2	1034	0
97200	0.0	0.0	13333.2	16329.768319238334	549.6	230.4687397457625	13882.8	16413.15800691628	22.6	4.673328578219168	1052.8	19.072493282211425	2179.2	342.1867326475415	113	22.6	15	28	4.673328578219168	10896	2179.2	1780	2709	342.1867326475415	5264	1052.8	1036	1084	19.072493282211425	6	916	0
100800	0.0	0.0	8888.8	8314.711044889054	401.4	321.74437058012376	9290.2	8074.361458344554	23.4	4.498888751680797	1052.8	19.072493282211425	2313.0	282.5660984619351	117	23.4	17	29	4.498888751680797	11565	2313.0	2071	2709	282.5660984619351	5264	1052.8	1036	1084	19.072493282211425	4	669	0
104400	0.0	0.0	0.0	0.0	400.8	512.694997049903	400.8	512.694997049903	23.4	4.498888751680797	1052.8	19.072493282211425	2446.6	258.7845435879044	117	23.4	17	29	4.498888751680797	12233	2446.6	2082	2788	258.7845435879044	5264	1052.8	1036	1084	19.072493282211425	0	668	0
108000	0.0	0.0	8888.8	8314.711044889053	202.8	236.29337697024008	9091.6	8229.92115636596	24.2	4.874423042781576	1052.8	19.072493282211425	2514.2	250.10829654371722	121	24.2	17	31	4.874423042781576	12571	2514.2	2082	2803	250.10829654371722	5264	1052.8	1036	1084	19.072493282211425	4	338	0
111600	0.0	0.0	11111.0	12171.490672879801	151.2	228.99729256041434	11262.2	12143.487923986255	25.2	4.445222154178573	1052.8	19.072493282211425	2564.6	249.71231447407635	126	25.2	18	31	4.445222154178573	12823	2564.6	2082	2803	249.71231447407635	5264	1052.8	1036	1084	19.072493282211425	5	252	0
115200	0.0	0.0	4444.4	5443.2561064127785	18.6	25.904439773907484	4463.0	5455.062492767613	25.6	4.2708313008125245	1052.8	19.072493282211425	2570.8	248.14705317613587	128	25.6	19	31	4.2708313008125245	12854	2570.8	2091	2803	248.14705317613587	5264	1052.8	1036	1084	19.072493282211425	2	31	0
118800	0.0	0.0	6666.6	8888.800000000001	132.6	147.52437086800268	6799.2	8982.826891352186	26.2	4.534313619501853	1052.8	19.072493282211425	2615.0	206.8796751737589	131	26.2	19	31	4.534313619501853	13075	2615.0	2222	2803	206.8796751737589	5264	1052.8	1036	1084	19.072493282211425	3	221	0
122400	0.0	0.0	8888.8	8314.711044889053	376.8	424.39387365983504	9265.6	8487.785496818355	27.0	4.049691346263317	1052.8	19.072493282211425	2740.6	153.9332322794529	135	27.0	20	31	4.049691346263317	13703	2740.6	2569	2990	153.9332322794529	5264	1052.8	1036	1084	19.072493282211425	4	628	0
126000	0.0	0.0	15555.4	8888.8	577.8	397.4772446316896	16133.2	9242.9806318092	28.4	4.454211490264017	1052.8	19.072493282211425	2933.2	252.51566288054292	142	28.4	21	33	4.454211490264017	14666	2933.2	2704	3379	252.51566288054292	5264	1052.8	1036	1084	19.072493282211425	7	963	0
129600	0.0	0.0	2222.2	4444.4	480.0	440.84691220422536	2702.2	4223.788792068088	28.6	4.409081537009721	1052.8	19.072493282211425	3093.2	319.2700424405647	143	28.6	21	33	4.409081537009721	15466	3093.2	2706	3524	319.2700424405647	5264	1052.8	1036	1084	19.072493282211425	1	800	0
133200	0.0	0.0	2222.2	4444.4	467.4	419.32402745371036	2689.6	4839.8852300442	28.8	4.621688003316537	1052.8	19.072493282211425	3249.0	374.1400807184389	144	28.8	21	34	4.621688003316537	16245	3249.0	2802	3824	374.1400807184389	5264	1052.8	1036	1084	19.072493282211425	1	779	0
136800	0.0	0.0	13333.2	8314.711044889054	345.6	262.3887192697125	13678.8	8484.529436568653	30.0	4.9396356140913875	1052.8	19.072493282211425	3364.2	306.744453902593	150	30.0	21	35	4.9396356140913875	16821	3364.2	3063	3887	306.744453902593	5264	1052.8	1036	1084	19.072493282211425	6	576	0
140400	0.0	0.0	11111.0	9937.980519200066	518.4	521.4355569003709	11629.4	9846.591930206105	31.0	5.329165037789691	1052.8	19.072493282211425	3537.0	247.26342228481752	155	31.0	21	36	5.329165037789691	17685	3537.0	3127	3887	247.26342228481752	5264	1052.8	1036	1084	19.072493282211425	5	864	0
144000	0.0	0.0	6666.6	5443.2561064127785	324.0	239.57211857810165	6990.6	5328.518690968438	31.6	5.161395160225576	1052.8	19.072493282211425	3645.0	229.71721746530014	158	31.6	22	36	5.161395160225576	18225	3645.0	3213	3887	229.71721746530014	5264	1052.8	1036	1084	19.072493282211425	3	540	0
147600	0.0	0.0	17777.6	11331.041163105887	151.2	192.20239332536937	17928.8	11185.711213865661	33.2	5.670978751503131	1052.8	19.072493282211425	3695.4	172.36658608906774	166	33.2	23	39	5.670978751503131	18477	3695.4	3386	3890	172.36658608906774	5264	1052.8	1036	1084	19.072493282211425	8	252	0
151200	0.0	0.0	8888.8	4444.4	363.6	288.3335568399905	9252.4	4482.390549695553	34.0	5.477225575051661	1052.8	19.072493282211425	3816.6	152.59698555345057	170	34.0	24	39	5.477225575051661	19083	3816.6	3631	3999	152.59698555345057	5264	1052.8	1036	1084	19.072493282211425	4	606	0
154800	0.0	0.0	2222.2	4444.4	207.0	222.55875628696347	2429.2	4646.382739293008	34.2	5.491812087098393	1052.8	19.072493282211425	3885.6	154.49608409276917	171	34.2	24	39	5.491812087098393	19428	3885.6	3691	4067	154.49608409276917	5264	1052.8	1036	1084	19.072493282211425	1	345	0
158400	0.0	0.0	8888.8	12957.541300725226	87.0	72.96848634856009	8975.8	13010.631059253044	35.0	6.131883886702357	1052.8	19.072493282211425	3914.6	168.02095107456094	175	35.0	24	42	6.131883886702357	19573	3914.6	3691	4135	168.02095107456094	5264	1052.8	1036	1084	19.072493282211425	4	145	0
162000	0.0	0.0	13333.2	8314.711044889053	451.8	266.8523187083073	13785.0	8527.461216563814	36.2	6.705221845696084	1052.8	19.072493282211425	4065.2	249.4308721870651	181	36.2	24	44	6.705221845696084	20326	4065.2	3691	4412	249.4308721870651	5264	1052.8	1036	1084	19.072493282211425	6	753	0
165600	0.0	0.0	11111.0	9937.980519200066	712.8	378.8732769673786	11823.8	9707.061788203471	37.2	6.43117407632541	1052.8	19.072493282211425	4302.8	372.97528068224574	186	37.2	25	44	6.43117407632541	21514	4302.8	3742	4823	372.97528068224574	5264	1052.8	1036	1084	19.072493282211425	5	1188	0
169200	0.0	0.0	4444.4	5443.2561064127785	336.0	208.15763257685268	4780.4	5383.2183905169595	37.6	6.711184694225007	1052.8	19.072493282211425	4414.8	365.0087122247906	188	37.6	25	45	6.711184694225007	22074	4414.8	3964	4971	365.0087122247906	5264	1052.8	1036	1084	19.072493282211425	2	560	0
172800	0.0	0.0	4444.4	5443.2561064127785	446.4	429.84211054758237	4890.8	5243.9639358027625	38.0	7.014271166700073	1052.8	19.072493282211425	4563.6	282.53467043886843	190	38.0	25	46	7.014271166700073	22818	4563.6	4230	4971	282.53467043886843	5264	1052.8	1036	1084	19.072493282211425	2	744	0
176400	0.0	0.0	4444.4	5443.2561064127785	554.4	459.7010332814143	4998.8	5849.6995615159585	38.4	6.6513156593263565	1052.8	19.072493282211425	4748.4	176.7547453394109	192	38.4	26	46	6.6513156593263565	23742	4748.4	4440	4971	176.7547453394109	5264	1052.8	1036	1084	19.072493282211425	2	924	0
