time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasTotalMean(6)	gasTotalStd(7)	createProposalMean(8)	createProposalStd(9)	createUserMean(10)	createUserStd(11)	totProposal(12)	avgProposal(13)	minProposal(14)	maxProposal(15)	stdProposal(16)	totVote(17)	avgVote(18)	minVote(19)	maxVote(20)	stdVote(21)	totUser(22)	avgUser(23)	minUser(24)	maxUser(25)	stdUser(26)	totAggrProposal(27)	totAggrVote(28)	totAggrUser(29)
594000	754.8	284.29871614201846	24444.2	10886.512212825557	25199.0	11141.016650198491	507.8	11.106754701531855	1502.0	36.105401257983544	2539	507.8	492	522	11.106754701531855	0	0.0	0	0	0.0	7510	1502.0	1430	1524	36.105401257983544	11	0	34
597600	1021.2	256.983579241943	28888.6	15071.69368850097	29909.8	15194.493126129613	510.4	12.175385004179539	1511.2	37.29557614516767	2552	510.4	493	526	12.175385004179539	0	0.0	0	0	0.0	7556	1511.2	1437	1536	37.29557614516767	13	0	46
601200	777.0	336.67966971588885	17777.6	11331.041163105887	18554.6	11615.468834274405	512.0	12.214745187681975	1518.2	35.59438157912004	2560	512.0	495	529	12.214745187681975	0	0.0	0	0	0.0	7591	1518.2	1448	1545	35.59438157912004	8	0	35
604800	1243.2	457.1259782598228	39999.6	11331.041163105887	41242.8	11606.839800738184	515.6	11.959933110180842	1529.4	31.57594020769611	2578	515.6	500	532	11.959933110180842	0	0.0	0	0	0.0	7647	1529.4	1467	1552	31.57594020769611	18	0	56
608400	999.0	306.00588229640294	42221.8	25723.82476538044	43220.8	26021.183304377224	519.4	13.215142829345432	1538.4	31.85341425969907	2597	519.4	503	537	13.215142829345432	0	0.0	0	0	0.0	7692	1538.4	1476	1563	31.85341425969907	19	0	45
612000	754.8	190.9716209283463	28888.6	13333.199999999999	29643.4	13456.101212461208	522.0	12.505998560690786	1545.2	30.863570759068043	2610	522.0	508	539	12.505998560690786	0	0.0	0	0	0.0	7726	1545.2	1485	1569	30.863570759068043	13	0	34
615600	1021.2	215.23698566928502	33333.0	12171.490672879801	34354.2	12213.851520302676	525.0	13.145341380123988	1554.4	31.52522799283139	2625	525.0	510	544	13.145341380123988	0	0.0	0	0	0.0	7772	1554.4	1493	1580	31.52522799283139	15	0	46
619200	999.0	243.18881553229377	31110.8	12957.541300725226	32109.8	13130.00277836985	527.8	13.287588193498472	1563.4	31.87224497897818	2639	527.8	511	546	13.287588193498472	0	0.0	0	0	0.0	7817	1563.4	1501	1588	31.87224497897818	14	0	45
622800	1110.0	253.11894437200863	37777.4	15071.693688500969	38887.4	15073.819019744134	531.2	12.607934009979589	1573.4	30.92313050129304	2656	531.2	516	550	12.607934009979589	0	0.0	0	0	0.0	7867	1573.4	1513	1600	30.92313050129304	17	0	50
626400	843.6	388.341396196697	31110.8	8314.711044889053	31954.4	8458.991632576546	534.0	12.116104984688768	1581.0	30.744105126023754	2670	534.0	519	552	12.116104984688768	0	0.0	0	0	0.0	7905	1581.0	1521	1607	30.744105126023754	14	0	38
630000	1176.6	375.43606646138835	35555.2	23726.603291663978	36731.8	23868.457356100753	537.2	14.09113196304683	1591.6	31.334326225403345	2686	537.2	521	558	14.09113196304683	0	0.0	0	0	0.0	7958	1591.6	1531	1620	31.334326225403345	16	0	53
633600	777.0	253.11894437200863	24444.2	14740.40721825554	25221.2	14908.955636126899	539.4	13.836184445142381	1598.6	32.48753607154596	2697	539.4	523	558	13.836184445142381	0	0.0	0	0	0.0	7993	1598.6	1535	1626	32.48753607154596	11	0	35
637200	688.2	405.71980479143485	28888.6	23933.82646882859	29576.8	24268.838005969716	542.0	14.042791745233567	1604.8	32.956941605676946	2710	542.0	525	558	14.042791745233567	0	0.0	0	0	0.0	8024	1604.8	1540	1628	32.956941605676946	13	0	31
640800	954.6	217.51468915914623	37777.4	13333.2	38732.0	13331.274102650503	545.4	14.192955999368138	1613.4	32.512151574449824	2727	545.4	528	562	14.192955999368138	0	0.0	0	0	0.0	8067	1613.4	1550	1637	32.512151574449824	17	0	43
644400	1065.6	217.5146891591462	39999.6	15071.693688500969	41065.2	15092.887641535002	549.0	14.628738838327793	1623.0	34.017642481512446	2745	549.0	531	565	14.628738838327793	0	0.0	0	0	0.0	8115	1623.0	1557	1649	34.017642481512446	18	0	48
648000	1021.2	275.49475494099704	35555.2	17777.600000000002	36576.4	18038.667717988486	552.2	14.204224723651762	1632.2	32.725525205869495	2761	552.2	536	570	14.204224723651762	0	0.0	0	0	0.0	8161	1632.2	1568	1657	32.725525205869495	16	0	46
651600	777.0	222.0	28888.6	23933.82646882859	29665.6	24140.089093456136	554.8	14.105318146004363	1639.2	32.57852053117207	2774	554.8	538	571	14.105318146004363	0	0.0	0	0	0.0	8196	1639.2	1576	1664	32.57852053117207	13	0	35
655200	1043.4	205.87433060000464	35555.2	17777.6	36598.6	17911.4878957612	558.0	15.11290838985005	1648.6	33.36225412048772	2790	558.0	538	575	15.11290838985005	0	0.0	0	0	0.0	8243	1648.6	1584	1675	33.36225412048772	16	0	47
658800	888.0	289.4525867909976	26666.4	16629.422089778105	27554.4	16838.29146439745	560.4	16.156732342896568	1656.6	33.779283592166365	2802	560.4	538	579	16.156732342896568	0	0.0	0	0	0.0	8283	1656.6	1592	1687	33.779283592166365	12	0	40
662400	910.2	367.47538693088006	28888.6	11331.041163105887	29798.8	11624.892797785276	563.0	16.161683080669537	1664.8	32.79268211049532	2815	563.0	541	583	16.161683080669537	0	0.0	0	0	0.0	8324	1664.8	1603	1699	32.79268211049532	13	0	41
