time	gasCreateKittyMean(2)	gasCreateKittyStd(3)	gasTransferKittyMean(4)	gasTransferKittyStd(5)	gasTotalMean(6)	gasTotalStd(7)	transferKittyMean(8)	transferKittyStd(9)	createKittyMean(10)	createKittyStd(11)	totKitty(12)	avgKitty(13)	minKitty(14)	maxKitty(15)	stdKitty(16)
247080	0.0	0.0	89.6	58.65696889543476	89.6	58.65696889543476	17229.2	164.53741215905882	0.8	0.7483314773547883	86150	17230.0	16999	17426	164.11337544514768
247140	0.0	0.0	160.0	20.23857702507763	160.0	20.23857702507763	17234.2	164.96714824473386	0.8	0.7483314773547883	86175	17235.0	17004	17432	164.54300349756596
247200	0.0	0.0	96.0	20.23857702507763	96.0	20.23857702507763	17237.2	164.53741215905882	0.8	0.7483314773547883	86190	17238.0	17007	17434	164.11337544514768
247260	0.0	0.0	76.8	32.633724886993825	76.8	32.633724886993825	17239.6	165.23268441806545	0.8	0.7483314773547883	86202	17240.4	17009	17437	164.80728139254043
247320	0.0	0.0	115.2	62.706937415249364	115.2	62.706937415249364	17243.2	166.59339722810145	0.8	0.7483314773547883	86220	17244.0	17011	17443	166.16858908951474
247380	0.0	0.0	172.8	59.3511583711725	172.8	59.3511583711725	17248.6	166.42187356234157	0.8	0.7483314773547883	86247	17249.4	17018	17448	165.9946987105311
247440	0.0	0.0	102.4	47.03020306143702	102.4	47.03020306143702	17251.8	166.49132109512496	0.8	0.7483314773547883	86263	17252.6	17021	17450	166.06215703765866
247500	0.0	0.0	70.4	42.45279731654912	70.4	42.45279731654912	17254.0	166.02529927694755	0.8	0.7483314773547883	86274	17254.8	17023	17450	165.59396124255255
247560	0.0	0.0	192.0	53.546241698180836	192.0	53.546241698180836	17260.0	164.97393733556825	0.8	0.7483314773547883	86304	17260.8	17031	17456	164.54470517157336
247620	0.0	0.0	128.0	45.254833995939045	128.0	45.254833995939045	17264.0	164.53571040962507	0.8	0.7483314773547883	86324	17264.8	17034	17458	164.10655075285692
247680	0.0	0.0	115.2	65.8920329023168	115.2	65.8920329023168	17267.6	165.6280169536543	0.8	0.7483314773547883	86342	17268.4	17038	17465	165.2
247740	0.0	0.0	153.6	51.2	153.6	51.2	17272.4	166.1729219818921	0.8	0.7483314773547883	86366	17273.2	17043	17471	165.7436574955434
247800	0.0	0.0	96.0	45.254833995939045	96.0	45.254833995939045	17275.4	164.89342012342397	0.8	0.7483314773547883	86381	17276.2	17047	17472	164.46446424683964
247860	0.0	0.0	102.4	23.946607275353223	102.4	23.946607275353223	17278.6	164.73809516927165	0.8	0.7483314773547883	86397	17279.4	17050	17475	164.3101944494011
247920	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	17282.4	165.29682392593028	0.8	0.7483314773547883	86416	17283.2	17052	17478	164.86770453912433
247980	0.0	0.0	89.6	62.050302174929016	89.6	62.050302174929016	17285.2	165.45259139705246	0.8	0.7483314773547883	86430	17286.0	17056	17484	165.0272704737008
248040	0.0	0.0	76.8	43.40691189200172	76.8	43.40691189200172	17287.6	164.77936764049073	0.8	0.7483314773547883	86442	17288.4	17058	17486	164.35765878108631
248100	0.0	0.0	179.2	15.67673435381234	179.2	15.67673435381234	17293.2	164.73178199728187	0.8	0.7483314773547883	86470	17294.0	17064	17491	164.30824690197386
248160	0.0	0.0	115.2	51.99384578967015	115.2	51.99384578967015	17296.8	165.80880555627917	0.8	0.7483314773547883	86488	17297.6	17066	17496	165.38633559033832
248220	0.0	0.0	140.8	59.3511583711725	140.8	59.3511583711725	17301.2	165.26633050927222	0.8	0.7483314773547883	86510	17302.0	17072	17502	164.84780859932593
248280	0.0	0.0	134.4	23.946607275353223	134.4	23.946607275353223	17305.4	165.78974636569055	0.8	0.7483314773547883	86531	17306.2	17076	17507	165.37037219526354
248340	0.0	0.0	166.4	71.26738384422428	166.4	71.26738384422428	17310.6	166.12356846636783	0.8	0.7483314773547883	86557	17311.4	17081	17516	165.71131524431274
248400	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	17314.4	166.381008531623	0.8	0.7483314773547883	86576	17315.2	17083	17519	165.9691537605708
248460	0.0	0.0	140.8	55.79390647732062	140.8	55.79390647732062	17318.8	167.59045318871836	0.8	0.7483314773547883	86598	17319.6	17084	17524	167.17966383504904
248520	0.0	0.0	108.8	38.4	108.8	38.4	17322.2	167.38864955545822	0.8	0.7483314773547883	86615	17323.0	17088	17529	166.98143609395626
248580	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	17326.8	166.52975710064553	0.8	0.7483314773547883	86638	17327.6	17094	17534	166.12597629509963
248640	0.0	0.0	70.4	58.65696889543476	70.4	58.65696889543476	17329.0	166.8760018696517	0.8	0.7483314773547883	86649	17329.8	17094	17537	166.4757039330364
248700	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	17333.2	167.47943157295464	0.8	0.7483314773547883	86670	17334.0	17096	17541	167.07962173766134
248760	0.0	0.0	89.6	55.05488170907281	89.6	55.05488170907281	17336.0	166.3406144030976	0.8	0.7483314773547883	86684	17336.8	17099	17543	165.9450511464563
248820	0.0	0.0	153.6	55.05488170907281	153.6	55.05488170907281	17340.8	168.005238013581	0.8	0.7483314773547883	86708	17341.6	17101	17550	167.61097816073982
248880	0.0	0.0	102.4	51.2	102.4	51.2	17344.0	167.70927225410048	0.8	0.7483314773547883	86724	17344.8	17103	17551	167.31455405911348
248940	0.0	0.0	128.0	78.38367176906169	128.0	78.38367176906169	17348.0	167.86542228821276	0.8	0.7483314773547883	86744	17348.8	17104	17556	167.47823739220567
249000	0.0	0.0	128.0	35.05424368033063	128.0	35.05424368033063	17352.0	167.68661246503848	0.8	0.7483314773547883	86764	17352.8	17107	17560	167.30260009934094
249060	0.0	0.0	134.4	51.2	134.4	51.2	17356.2	167.88257801213322	0.8	0.7483314773547883	86785	17357.0	17110	17566	167.50402980227074
249120	0.0	0.0	96.0	45.254833995939045	96.0	45.254833995939045	17359.2	166.70860805609288	0.8	0.7483314773547883	86800	17360.0	17115	17568	166.33099530754933
249180	0.0	0.0	134.4	62.050302174929016	134.4	62.050302174929016	17363.4	167.13180427435108	0.8	0.7483314773547883	86821	17364.2	17118	17575	166.76138641783953
249240	0.0	0.0	108.8	47.893214550706446	108.8	47.893214550706446	17366.8	165.7508974334679	0.8	0.7483314773547883	86838	17367.6	17124	17577	165.38028903106925
249300	0.0	0.0	160.0	57.243340223994615	160.0	57.243340223994615	17371.8	166.2689387708961	0.8	0.7483314773547883	86863	17372.6	17127	17584	165.90430976921607
249360	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	17376.0	166.63493031174465	0.8	0.7483314773547883	86884	17376.8	17132	17589	166.26773589605412
249420	0.0	0.0	89.6	51.2	89.6	51.2	17378.8	166.97951970226768	0.8	0.7483314773547883	86898	17379.6	17133	17592	166.61404502622221
249480	0.0	0.0	166.4	37.31809212700992	166.4	37.31809212700992	17384.0	167.74742919043499	0.8	0.7483314773547883	86924	17384.8	17136	17598	167.38387019064888
249540	0.0	0.0	89.6	62.050302174929016	89.6	62.050302174929016	17386.8	167.40776565022304	0.8	0.7483314773547883	86938	17387.6	17139	17598	167.0384386900213
249600	0.0	0.0	134.4	84.42179813294668	134.4	84.42179813294668	17391.0	168.7827005353333	0.8	0.7483314773547883	86959	17391.8	17141	17601	168.40712573997573
249660	0.0	0.0	102.4	47.03020306143702	102.4	47.03020306143702	17394.2	167.93260552971836	0.8	0.7483314773547883	86975	17395.0	17147	17604	167.55536398456482
249720	0.0	0.0	115.2	43.406911892001716	115.2	43.406911892001716	17397.8	167.46510084193662	0.8	0.7483314773547883	86993	17398.6	17153	17608	167.08632499399826
249780	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	17401.6	168.47029411739032	0.8	0.7483314773547883	87012	17402.4	17156	17613	168.08997590576305
249840	0.0	0.0	172.8	51.99384578967015	172.8	51.99384578967015	17407.0	168.68076357427364	0.8	0.7483314773547883	87039	17407.8	17159	17618	168.30377298206952
249900	0.0	0.0	179.2	71.83982182605968	179.2	71.83982182605968	17412.6	167.92569785473574	0.8	0.7483314773547883	87067	17413.4	17167	17623	167.54772454438168
249960	0.0	0.0	115.2	59.3511583711725	115.2	59.3511583711725	17416.2	168.56500229881647	0.8	0.7483314773547883	87085	17417.0	17168	17628	168.19274657368553
250020	0.0	0.0	153.6	55.05488170907281	153.6	55.05488170907281	17421.0	168.15469068687915	0.8	0.7483314773547883	87109	17421.8	17175	17634	167.78367024236894
250080	0.0	0.0	108.8	77.33149423100525	108.8	77.33149423100525	17424.4	166.05613508690368	0.8	0.7483314773547883	87126	17425.2	17183	17635	165.68210524978247
250140	0.0	0.0	128.0	83.4457907865939	128.0	83.4457907865939	17428.4	165.9549336416366	0.8	0.7483314773547883	87146	17429.2	17186	17635	165.57463573869038
250200	0.0	0.0	108.8	38.400000000000006	108.8	38.400000000000006	17431.8	165.50577029215626	0.8	0.7483314773547883	87163	17432.6	17191	17637	165.12128875466058
250260	0.0	0.0	115.2	25.6	115.2	25.6	17435.4	164.87401250651968	0.8	0.7483314773547883	87181	17436.2	17195	17640	164.4912155709234
250320	0.0	0.0	121.6	79.42191133434149	121.6	79.42191133434149	17439.2	167.16267525976005	0.8	0.7483314773547883	87200	17440.0	17196	17647	166.77889554736834
250380	0.0	0.0	115.2	32.633724886993825	115.2	32.633724886993825	17442.8	167.42926864798758	0.8	0.7483314773547883	87218	17443.6	17199	17651	167.04681978415513
250440	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	17447.4	167.40083631810208	0.8	0.7483314773547883	87241	17448.2	17203	17657	167.02263319682154
250500	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	17452.0	167.4479023457744	0.8	0.7483314773547883	87264	17452.8	17209	17661	167.06453842751907
250560	0.0	0.0	121.6	12.799999999999999	121.6	12.799999999999999	17455.8	167.31574940811757	0.8	0.7483314773547883	87283	17456.6	17213	17665	166.9330404683267
250620	0.0	0.0	140.8	65.8920329023168	140.8	65.8920329023168	17460.2	168.53533754082554	0.8	0.7483314773547883	87305	17461.0	17215	17669	168.14874367654372
250680	0.0	0.0	102.4	51.2	102.4	51.2	17463.4	167.8601799117349	0.8	0.7483314773547883	87321	17464.2	17218	17671	167.474654798868
250740	0.0	0.0	83.2	47.893214550706446	83.2	47.893214550706446	17466.0	168.19869202820811	0.8	0.7483314773547883	87334	17466.8	17222	17675	167.81108425846014
250800	0.0	0.0	89.6	55.05488170907281	89.6	55.05488170907281	17468.8	168.9347803147712	0.8	0.7483314773547883	87348	17469.6	17224	17681	168.5521877639089
250860	0.0	0.0	166.4	42.45279731654912	166.4	42.45279731654912	17474.0	169.81754915202373	0.8	0.7483314773547883	87374	17474.8	17227	17686	169.4336448288828
250920	0.0	0.0	134.4	23.946607275353223	134.4	23.946607275353223	17478.2	170.18860126342184	0.8	0.7483314773547883	87395	17479.0	17230	17691	169.80694920997786
250980	0.0	0.0	166.4	68.33330081300039	166.4	68.33330081300039	17483.4	169.35713743447604	0.8	0.7483314773547883	87421	17484.2	17234	17694	168.97857852402475
