time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasTotalMean(6)	gasTotalStd(7)	createProposalMean(8)	createProposalStd(9)	createUserMean(10)	createUserStd(11)	totProposal(12)	avgProposal(13)	minProposal(14)	maxProposal(15)	stdProposal(16)	totVote(17)	avgVote(18)	minVote(19)	maxVote(20)	stdVote(21)	totUser(22)	avgUser(23)	minUser(24)	maxUser(25)	stdUser(26)	totAggrProposal(27)	totAggrVote(28)	totAggrUser(29)
111600	22.2	44.4	2222.2	4444.4	2244.4	4488.8	20.8	4.069397989875161	12.6	2.33238075793812	104	20.8	16	27	4.069397989875161	0	0.0	0	0	0.0	63	12.6	10	17	2.33238075793812	1	0	1
115200	22.2	44.4	11111.0	7027.213416426172	11133.2	7027.35368115196	21.8	3.9698866482558417	12.8	2.315167380558045	109	21.8	17	27	3.9698866482558417	0	0.0	0	0	0.0	64	12.8	10	17	2.315167380558045	5	0	1
118800	44.4	54.37867228978655	11111.0	7027.213416426172	11155.4	7027.423812464992	22.8	3.9698866482558417	13.2	2.039607805437114	114	22.8	18	28	3.9698866482558417	0	0.0	0	0	0.0	66	13.2	11	17	2.039607805437114	5	0	2
122400	88.8	44.4	15555.4	11331.041163105887	15644.2	11361.563490998939	24.2	4.4	14.0	2.280350850198276	121	24.2	18	30	4.4	0	0.0	0	0	0.0	70	14.0	11	18	2.280350850198276	7	0	4
126000	66.6	54.37867228978655	8888.8	4444.4	8955.4	4477.906367935801	25.0	4.147288270665544	14.6	2.244994432064365	125	25.0	19	30	4.147288270665544	0	0.0	0	0	0.0	73	14.6	11	18	2.244994432064365	4	0	3
129600	0.0	0.0	4444.4	5443.2561064127785	4444.4	5443.2561064127785	25.4	4.029888335921977	14.6	2.244994432064365	127	25.4	19	30	4.029888335921977	0	0.0	0	0	0.0	73	14.6	11	18	2.244994432064365	2	0	0
133200	44.4	54.37867228978655	4444.4	5443.2561064127785	4488.8	5497.634778702564	25.8	4.445222154178573	15.0	2.6076809620810595	129	25.8	19	31	4.445222154178573	0	0.0	0	0	0.0	75	15.0	11	19	2.6076809620810595	2	0	2
136800	22.2	44.4	4444.4	8888.8	4466.6	8933.2	26.2	4.955804677345546	15.2	2.9257477676655586	131	26.2	19	33	4.955804677345546	0	0.0	0	0	0.0	76	15.2	11	20	2.9257477676655586	2	0	1
140400	66.6	133.2	11111.0	17213.087183884243	11177.6	17342.08950040335	27.2	4.874423042781577	15.8	2.9257477676655586	136	27.2	20	33	4.874423042781577	0	0.0	0	0	0.0	79	15.8	11	20	2.9257477676655586	5	0	3
144000	44.4	88.8	8888.8	8314.711044889053	8933.2	8386.077352373994	28.0	4.560701700396552	16.2	2.315167380558045	140	28.0	22	33	4.560701700396552	0	0.0	0	0	0.0	81	16.2	13	20	2.315167380558045	4	0	2
147600	44.4	54.37867228978655	8888.8	12957.541300725226	8933.2	13003.261966137574	28.8	5.192301994298868	16.6	2.4166091947189146	144	28.8	22	34	5.192301994298868	0	0.0	0	0	0.0	83	16.6	13	20	2.4166091947189146	4	0	2
151200	66.6	54.37867228978655	8888.8	4444.4	8955.4	4477.906367935801	29.6	5.083306010855534	17.2	2.315167380558045	148	29.6	23	35	5.083306010855534	0	0.0	0	0	0.0	86	17.2	14	21	2.315167380558045	4	0	3
154800	44.4	54.37867228978655	6666.6	5443.2561064127785	6711.0	5479.658456509858	30.2	5.2687759489277965	17.6	2.65329983228432	151	30.2	23	36	5.2687759489277965	0	0.0	0	0	0.0	88	17.6	14	22	2.65329983228432	3	0	2
158400	66.6	88.8	11111.0	14054.426832852345	11177.6	14142.186572096976	31.2	5.946427498927402	18.2	3.1240998703626617	156	31.2	23	37	5.946427498927402	0	0.0	0	0	0.0	91	18.2	14	23	3.1240998703626617	5	0	3
162000	22.2	44.4	2222.2	4444.4	2244.4	4488.8	31.4	6.118823416311342	18.4	3.1368774282716245	157	31.4	23	37	6.118823416311342	0	0.0	0	0	0.0	92	18.4	14	23	3.1368774282716245	1	0	1
165600	44.4	54.37867228978655	11111.0	7027.213416426172	11155.4	7027.423812464992	32.4	6.216108107168021	18.8	2.7129319932501073	162	32.4	24	39	6.216108107168021	0	0.0	0	0	0.0	94	18.8	15	23	2.7129319932501073	5	0	2
169200	44.4	54.37867228978655	6666.6	5443.2561064127785	6711.0	5479.658456509858	33.0	6.260990336999411	19.2	2.4819347291981715	165	33.0	25	40	6.260990336999411	0	0.0	0	0	0.0	96	19.2	16	23	2.4819347291981715	3	0	2
172800	66.6	88.8	8888.8	10886.512212825557	8955.4	10968.136388648712	33.8	5.3065996645686395	19.8	1.9390719429665315	169	33.8	27	40	5.3065996645686395	0	0.0	0	0	0.0	99	19.8	17	23	1.9390719429665315	4	0	3
176400	111.0	99.28141820099066	11111.0	9937.980519200066	11222.0	10037.261937401056	34.8	4.534313619501853	20.8	1.7204650534085253	174	34.8	29	40	4.534313619501853	0	0.0	0	0	0.0	104	20.8	19	24	1.7204650534085253	5	0	5
180000	22.2	44.4	6666.6	13333.2	6688.8	13377.600000000002	35.4	3.8781438859330635	21.0	1.5491933384829668	177	35.4	30	40	3.8781438859330635	0	0.0	0	0	0.0	105	21.0	20	24	1.5491933384829668	3	0	1
183600	88.8	44.4	8888.8	4444.4	8977.6	4488.8	36.2	4.069397989875161	21.8	1.7204650534085253	181	36.2	31	41	4.069397989875161	0	0.0	0	0	0.0	109	21.8	20	25	1.7204650534085253	4	0	4
187200	22.2	44.4	4444.4	5443.2561064127785	4466.6	5470.5580556283285	36.6	4.363484845854286	22.0	1.6733200530681511	183	36.6	31	42	4.363484845854286	0	0.0	0	0	0.0	110	22.0	20	25	1.6733200530681511	2	0	1
190800	44.4	54.37867228978655	6666.6	5443.2561064127785	6711.0	5479.658456509858	37.2	4.534313619501853	22.4	2.0591260281974	186	37.2	32	43	4.534313619501853	0	0.0	0	0	0.0	112	22.4	20	26	2.0591260281974	3	0	2
194400	66.6	54.37867228978655	13333.2	8314.711044889053	13399.8	8326.746553126257	38.4	5.2	23.0	2.0976176963403033	192	38.4	32	45	5.2	0	0.0	0	0	0.0	115	23.0	21	27	2.0976176963403033	6	0	3
198000	66.6	54.37867228978655	6666.6	5443.2561064127785	6733.2	5497.634778702564	39.0	4.774934554525329	23.6	1.8547236990991407	195	39.0	33	45	4.774934554525329	0	0.0	0	0	0.0	118	23.6	22	27	1.8547236990991407	3	0	3
201600	88.8	83.0647939863815	17777.6	18053.238142782033	17866.4	18129.780645115374	40.6	4.317406628984581	24.4	2.244994432064365	203	40.6	35	46	4.317406628984581	0	0.0	0	0	0.0	122	24.4	22	28	2.244994432064365	8	0	4
205200	22.2	44.4	2222.2	4444.4	2244.4	4488.8	40.8	4.578209256903839	24.6	2.5768197453450252	204	40.8	35	47	4.578209256903839	0	0.0	0	0	0.0	123	24.6	22	29	2.5768197453450252	1	0	1
208800	88.8	129.44713206556565	8888.8	12957.541300725226	8977.6	13086.988432790793	41.6	5.607138307550474	25.4	3.4985711369071804	208	41.6	35	50	5.607138307550474	0	0.0	0	0	0.0	127	25.4	23	32	3.4985711369071804	4	0	4
212400	22.2	44.4	2222.2	4444.4	2244.4	4488.8	41.8	5.5641710972974225	25.6	3.3823069050575527	209	41.8	35	50	5.5641710972974225	0	0.0	0	0	0.0	128	25.6	23	32	3.3823069050575527	1	0	1
216000	0.0	0.0	2222.2	4444.4	2222.2	4444.4	42.0	5.549774770204643	25.6	3.3823069050575527	210	42.0	35	50	5.549774770204643	0	0.0	0	0	0.0	128	25.6	23	32	3.3823069050575527	1	0	0
219600	44.4	54.37867228978655	8888.8	12957.541300725226	8933.2	13003.261966137574	42.8	4.664761515876241	26.0	3.286335345030997	214	42.8	38	50	4.664761515876241	0	0.0	0	0	0.0	130	26.0	23	32	3.286335345030997	4	0	2
223200	44.4	54.37867228978655	4444.4	5443.2561064127785	4488.8	5497.634778702565	43.2	4.791659420284375	26.4	3.5552777669262356	216	43.2	38	51	4.791659420284375	0	0.0	0	0	0.0	132	26.4	23	33	3.5552777669262356	2	0	2
226800	66.6	88.8	8888.8	12957.541300725226	8955.4	13045.116812048867	44.0	5.656854249492381	27.0	4.242640687119285	220	44.0	38	54	5.656854249492381	0	0.0	0	0	0.0	135	27.0	23	35	4.242640687119285	4	0	3
230400	44.4	88.8	6666.6	8888.800000000001	6711.0	8966.60305801478	44.6	6.437390775772433	27.4	5.0039984012787215	223	44.6	38	56	6.437390775772433	0	0.0	0	0	0.0	137	27.4	23	37	5.0039984012787215	3	0	2
234000	66.6	88.8	8888.8	12957.541300725226	8955.4	13045.116812048867	45.4	5.885575587824865	28.0	4.9396356140913875	227	45.4	39	56	5.885575587824865	0	0.0	0	0	0.0	140	28.0	23	37	4.9396356140913875	4	0	3
237600	66.6	54.37867228978655	6666.6	5443.2561064127785	6733.2	5497.634778702564	46.0	5.477225575051661	28.6	4.8	230	46.0	40	56	5.477225575051661	0	0.0	0	0	0.0	143	28.6	23	37	4.8	3	0	3
241200	44.4	54.37867228978655	4444.4	5443.2561064127785	4488.8	5497.634778702564	46.4	5.161395160225576	29.0	4.69041575982343	232	46.4	41	56	5.161395160225576	0	0.0	0	0	0.0	145	29.0	23	37	4.69041575982343	2	0	2
244800	44.4	54.37867228978655	8888.8	8314.711044889053	8933.2	8356.317164875923	47.2	5.075431016179809	29.4	4.31740662898458	236	47.2	41	56	5.075431016179809	0	0.0	0	0	0.0	147	29.4	24	37	4.31740662898458	4	0	2
248400	44.4	54.37867228978655	6666.6	8888.8	6711.0	8938.775844599752	47.8	4.534313619501853	29.8	4.261455150532504	239	47.8	43	56	4.534313619501853	0	0.0	0	0	0.0	149	29.8	24	37	4.261455150532504	3	0	2
252000	44.4	54.37867228978655	8888.8	8314.711044889053	8933.2	8326.746553126257	48.6	4.963869458396343	30.2	4.308131845707603	243	48.6	44	58	4.963869458396343	0	0.0	0	0	0.0	151	30.2	24	37	4.308131845707603	4	0	2
255600	44.4	54.37867228978655	8888.8	8314.711044889053	8933.2	8356.317164875923	49.4	4.758150901348127	30.6	3.9293765408777	247	49.4	45	58	4.758150901348127	0	0.0	0	0	0.0	153	30.6	25	37	3.9293765408777	4	0	2
259200	88.8	44.4	11111.0	0.0	11199.8	44.4	50.4	4.758150901348127	31.4	3.9799497484264794	252	50.4	46	59	4.758150901348127	0	0.0	0	0	0.0	157	31.4	26	38	3.9799497484264794	5	0	4
