time	gasInitializeMean(2)	gasInitializeStd(3)	gasMintMean(4)	gasMintStd(5)	gasTotalMean(6)	gasTotalStd(7)	mintMean(8)	mintStd(9)	initializeMean(10)	initializeStd(11)	totPool(12)	avgPool(13)	minPool(14)	maxPool(15)	stdPool(16)
568500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568560.0	0.0	0	0.0	0	0	0.0
568560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568620.0	0.0	0	0.0	0	0	0.0
568620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568680.0	0.0	0	0.0	0	0	0.0
568680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568740.0	0.0	0	0.0	0	0	0.0
568740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568800.0	0.0	0	0.0	0	0	0.0
568800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568860.0	0.0	0	0.0	0	0	0.0
568860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568920.0	0.0	0	0.0	0	0	0.0
568920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	568980.0	0.0	0	0.0	0	0	0.0
568980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569040.0	0.0	0	0.0	0	0	0.0
569040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569100.0	0.0	0	0.0	0	0	0.0
569100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569160.0	0.0	0	0.0	0	0	0.0
569160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569220.0	0.0	0	0.0	0	0	0.0
569220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569280.0	0.0	0	0.0	0	0	0.0
569280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569340.0	0.0	0	0.0	0	0	0.0
569340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569400.0	0.0	0	0.0	0	0	0.0
569400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569460.0	0.0	0	0.0	0	0	0.0
569460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569520.0	0.0	0	0.0	0	0	0.0
569520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569580.0	0.0	0	0.0	0	0	0.0
569580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569640.0	0.0	0	0.0	0	0	0.0
569640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569700.0	0.0	0	0.0	0	0	0.0
569700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569760.0	0.0	0	0.0	0	0	0.0
569760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569820.0	0.0	0	0.0	0	0	0.0
569820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569880.0	0.0	0	0.0	0	0	0.0
569880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	569940.0	0.0	0	0.0	0	0	0.0
569940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570000.0	0.0	0	0.0	0	0	0.0
570000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570060.0	0.0	0	0.0	0	0	0.0
570060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570120.0	0.0	0	0.0	0	0	0.0
570120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570180.0	0.0	0	0.0	0	0	0.0
570180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570240.0	0.0	0	0.0	0	0	0.0
570240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570300.0	0.0	0	0.0	0	0	0.0
570300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570360.0	0.0	0	0.0	0	0	0.0
570360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570420.0	0.0	0	0.0	0	0	0.0
570420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570480.0	0.0	0	0.0	0	0	0.0
570480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570540.0	0.0	0	0.0	0	0	0.0
570540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570600.0	0.0	0	0.0	0	0	0.0
570600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570660.0	0.0	0	0.0	0	0	0.0
570660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570720.0	0.0	0	0.0	0	0	0.0
570720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570780.0	0.0	0	0.0	0	0	0.0
570780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570840.0	0.0	0	0.0	0	0	0.0
570840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570900.0	0.0	0	0.0	0	0	0.0
570900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	570960.0	0.0	0	0.0	0	0	0.0
570960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571020.0	0.0	0	0.0	0	0	0.0
571020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571080.0	0.0	0	0.0	0	0	0.0
571080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571140.0	0.0	0	0.0	0	0	0.0
571140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571200.0	0.0	0	0.0	0	0	0.0
571200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571260.0	0.0	0	0.0	0	0	0.0
571260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571320.0	0.0	0	0.0	0	0	0.0
571320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571380.0	0.0	0	0.0	0	0	0.0
571380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571440.0	0.0	0	0.0	0	0	0.0
571440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571500.0	0.0	0	0.0	0	0	0.0
571500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571560.0	0.0	0	0.0	0	0	0.0
571560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571620.0	0.0	0	0.0	0	0	0.0
571620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571680.0	0.0	0	0.0	0	0	0.0
571680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571740.0	0.0	0	0.0	0	0	0.0
571740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571800.0	0.0	0	0.0	0	0	0.0
571800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571860.0	0.0	0	0.0	0	0	0.0
571860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571920.0	0.0	0	0.0	0	0	0.0
571920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	571980.0	0.0	0	0.0	0	0	0.0
571980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572040.0	0.0	0	0.0	0	0	0.0
572040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572100.0	0.0	0	0.0	0	0	0.0
572100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572160.0	0.0	0	0.0	0	0	0.0
572160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572220.0	0.0	0	0.0	0	0	0.0
572220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572280.0	0.0	0	0.0	0	0	0.0
572280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572340.0	0.0	0	0.0	0	0	0.0
572340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572400.0	0.0	0	0.0	0	0	0.0
572400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572460.0	0.0	0	0.0	0	0	0.0
572460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572520.0	0.0	0	0.0	0	0	0.0
572520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572580.0	0.0	0	0.0	0	0	0.0
572580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572640.0	0.0	0	0.0	0	0	0.0
572640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572700.0	0.0	0	0.0	0	0	0.0
572700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572760.0	0.0	0	0.0	0	0	0.0
572760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572820.0	0.0	0	0.0	0	0	0.0
572820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572880.0	0.0	0	0.0	0	0	0.0
572880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	572940.0	0.0	0	0.0	0	0	0.0
572940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573000.0	0.0	0	0.0	0	0	0.0
573000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573060.0	0.0	0	0.0	0	0	0.0
573060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573120.0	0.0	0	0.0	0	0	0.0
573120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573180.0	0.0	0	0.0	0	0	0.0
573180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573240.0	0.0	0	0.0	0	0	0.0
573240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573300.0	0.0	0	0.0	0	0	0.0
573300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573360.0	0.0	0	0.0	0	0	0.0
573360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573420.0	0.0	0	0.0	0	0	0.0
573420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573480.0	0.0	0	0.0	0	0	0.0
573480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573540.0	0.0	0	0.0	0	0	0.0
573540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573600.0	0.0	0	0.0	0	0	0.0
573600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573660.0	0.0	0	0.0	0	0	0.0
573660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573720.0	0.0	0	0.0	0	0	0.0
573720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573780.0	0.0	0	0.0	0	0	0.0
573780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573840.0	0.0	0	0.0	0	0	0.0
573840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573900.0	0.0	0	0.0	0	0	0.0
573900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	573960.0	0.0	0	0.0	0	0	0.0
573960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574020.0	0.0	0	0.0	0	0	0.0
574020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574080.0	0.0	0	0.0	0	0	0.0
574080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574140.0	0.0	0	0.0	0	0	0.0
574140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574200.0	0.0	0	0.0	0	0	0.0
574200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574260.0	0.0	0	0.0	0	0	0.0
574260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574320.0	0.0	0	0.0	0	0	0.0
574320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574380.0	0.0	0	0.0	0	0	0.0
574380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574440.0	0.0	0	0.0	0	0	0.0
574440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574500.0	0.0	0	0.0	0	0	0.0
574500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574560.0	0.0	0	0.0	0	0	0.0
574560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574620.0	0.0	0	0.0	0	0	0.0
574620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574680.0	0.0	0	0.0	0	0	0.0
574680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574740.0	0.0	0	0.0	0	0	0.0
574740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574800.0	0.0	0	0.0	0	0	0.0
574800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574860.0	0.0	0	0.0	0	0	0.0
574860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574920.0	0.0	0	0.0	0	0	0.0
574920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	574980.0	0.0	0	0.0	0	0	0.0
574980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575040.0	0.0	0	0.0	0	0	0.0
575040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575100.0	0.0	0	0.0	0	0	0.0
575100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575160.0	0.0	0	0.0	0	0	0.0
575160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575220.0	0.0	0	0.0	0	0	0.0
575220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575280.0	0.0	0	0.0	0	0	0.0
575280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575340.0	0.0	0	0.0	0	0	0.0
575340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575400.0	0.0	0	0.0	0	0	0.0
575400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575460.0	0.0	0	0.0	0	0	0.0
575460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575520.0	0.0	0	0.0	0	0	0.0
575520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575580.0	0.0	0	0.0	0	0	0.0
575580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575640.0	0.0	0	0.0	0	0	0.0
575640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575700.0	0.0	0	0.0	0	0	0.0
575700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575760.0	0.0	0	0.0	0	0	0.0
575760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575820.0	0.0	0	0.0	0	0	0.0
575820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575880.0	0.0	0	0.0	0	0	0.0
575880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	575940.0	0.0	0	0.0	0	0	0.0
575940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576000.0	0.0	0	0.0	0	0	0.0
576000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576060.0	0.0	0	0.0	0	0	0.0
576060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576120.0	0.0	0	0.0	0	0	0.0
576120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576180.0	0.0	0	0.0	0	0	0.0
576180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576240.0	0.0	0	0.0	0	0	0.0
576240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576300.0	0.0	0	0.0	0	0	0.0
576300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576360.0	0.0	0	0.0	0	0	0.0
576360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576420.0	0.0	0	0.0	0	0	0.0
576420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576480.0	0.0	0	0.0	0	0	0.0
576480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576540.0	0.0	0	0.0	0	0	0.0
576540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576600.0	0.0	0	0.0	0	0	0.0
576600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576660.0	0.0	0	0.0	0	0	0.0
576660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576720.0	0.0	0	0.0	0	0	0.0
576720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576780.0	0.0	0	0.0	0	0	0.0
576780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576840.0	0.0	0	0.0	0	0	0.0
576840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576900.0	0.0	0	0.0	0	0	0.0
576900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	576960.0	0.0	0	0.0	0	0	0.0
576960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577020.0	0.0	0	0.0	0	0	0.0
577020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577080.0	0.0	0	0.0	0	0	0.0
577080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577140.0	0.0	0	0.0	0	0	0.0
577140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577200.0	0.0	0	0.0	0	0	0.0
577200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577260.0	0.0	0	0.0	0	0	0.0
577260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577320.0	0.0	0	0.0	0	0	0.0
577320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577380.0	0.0	0	0.0	0	0	0.0
577380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577440.0	0.0	0	0.0	0	0	0.0
577440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577500.0	0.0	0	0.0	0	0	0.0
577500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577560.0	0.0	0	0.0	0	0	0.0
577560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577620.0	0.0	0	0.0	0	0	0.0
577620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577680.0	0.0	0	0.0	0	0	0.0
577680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577740.0	0.0	0	0.0	0	0	0.0
577740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577800.0	0.0	0	0.0	0	0	0.0
577800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577860.0	0.0	0	0.0	0	0	0.0
577860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577920.0	0.0	0	0.0	0	0	0.0
577920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	577980.0	0.0	0	0.0	0	0	0.0
577980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578040.0	0.0	0	0.0	0	0	0.0
578040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578100.0	0.0	0	0.0	0	0	0.0
578100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578160.0	0.0	0	0.0	0	0	0.0
578160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578220.0	0.0	0	0.0	0	0	0.0
578220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578280.0	0.0	0	0.0	0	0	0.0
578280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578340.0	0.0	0	0.0	0	0	0.0
578340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578400.0	0.0	0	0.0	0	0	0.0
578400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578460.0	0.0	0	0.0	0	0	0.0
578460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578520.0	0.0	0	0.0	0	0	0.0
578520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578580.0	0.0	0	0.0	0	0	0.0
578580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578640.0	0.0	0	0.0	0	0	0.0
578640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578700.0	0.0	0	0.0	0	0	0.0
578700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578760.0	0.0	0	0.0	0	0	0.0
578760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578820.0	0.0	0	0.0	0	0	0.0
578820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578880.0	0.0	0	0.0	0	0	0.0
578880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	578940.0	0.0	0	0.0	0	0	0.0
578940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579000.0	0.0	0	0.0	0	0	0.0
579000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579060.0	0.0	0	0.0	0	0	0.0
579060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579120.0	0.0	0	0.0	0	0	0.0
579120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579180.0	0.0	0	0.0	0	0	0.0
579180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579240.0	0.0	0	0.0	0	0	0.0
579240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579300.0	0.0	0	0.0	0	0	0.0
579300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579360.0	0.0	0	0.0	0	0	0.0
579360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579420.0	0.0	0	0.0	0	0	0.0
579420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579480.0	0.0	0	0.0	0	0	0.0
579480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579540.0	0.0	0	0.0	0	0	0.0
579540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579600.0	0.0	0	0.0	0	0	0.0
579600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579660.0	0.0	0	0.0	0	0	0.0
579660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579720.0	0.0	0	0.0	0	0	0.0
579720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579780.0	0.0	0	0.0	0	0	0.0
579780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579840.0	0.0	0	0.0	0	0	0.0
579840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579900.0	0.0	0	0.0	0	0	0.0
579900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	579960.0	0.0	0	0.0	0	0	0.0
579960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580020.0	0.0	0	0.0	0	0	0.0
580020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580080.0	0.0	0	0.0	0	0	0.0
580080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580140.0	0.0	0	0.0	0	0	0.0
580140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580200.0	0.0	0	0.0	0	0	0.0
580200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580260.0	0.0	0	0.0	0	0	0.0
580260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580320.0	0.0	0	0.0	0	0	0.0
580320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580380.0	0.0	0	0.0	0	0	0.0
580380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580440.0	0.0	0	0.0	0	0	0.0
580440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580500.0	0.0	0	0.0	0	0	0.0
580500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580560.0	0.0	0	0.0	0	0	0.0
580560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580620.0	0.0	0	0.0	0	0	0.0
580620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580680.0	0.0	0	0.0	0	0	0.0
580680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580740.0	0.0	0	0.0	0	0	0.0
580740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580800.0	0.0	0	0.0	0	0	0.0
580800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580860.0	0.0	0	0.0	0	0	0.0
580860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580920.0	0.0	0	0.0	0	0	0.0
580920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	580980.0	0.0	0	0.0	0	0	0.0
580980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581040.0	0.0	0	0.0	0	0	0.0
581040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581100.0	0.0	0	0.0	0	0	0.0
581100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581160.0	0.0	0	0.0	0	0	0.0
581160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581220.0	0.0	0	0.0	0	0	0.0
581220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581280.0	0.0	0	0.0	0	0	0.0
581280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581340.0	0.0	0	0.0	0	0	0.0
581340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581400.0	0.0	0	0.0	0	0	0.0
581400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581460.0	0.0	0	0.0	0	0	0.0
581460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581520.0	0.0	0	0.0	0	0	0.0
581520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581580.0	0.0	0	0.0	0	0	0.0
581580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581640.0	0.0	0	0.0	0	0	0.0
581640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581700.0	0.0	0	0.0	0	0	0.0
581700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581760.0	0.0	0	0.0	0	0	0.0
581760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581820.0	0.0	0	0.0	0	0	0.0
581820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	581880.0	0.0	0	0.0	0	0	0.0
